# Expression Atlas
# Query: Genes matching: 'default query', specifically expressed above the expression level cutoff: 0 FPKM in experiment E-MTAB-4729
# Selected columns: 3 (all)
# Timestamp: Tue, 15-Aug-2017 15:31:12
Gene ID	Gene Name	A549	BEAS-2B	NHBE
ENSG00000206075	SERPINB5		31.0	165.0
ENSG00000206077	ZDHHC11B	0.1	0.1	0.1
ENSG00000206140	TMEM191C	0.1	0.1	0.2
ENSG00000206145	P2RX6P	0.1	1.0	
ENSG00000206149	HERC2P9	0.5	0.7	0.4
ENSG00000206159	GYG2P1	0.8	2.0	
ENSG00000206190	ATP10A	2.0		0.2
ENSG00000206195	DUXAP8	4.0	0.1	0.1
ENSG00000206199	ANKUB1		0.3	0.1
ENSG00000206228	HNRNPA1P4		0.1	
ENSG00000206249	AL359555.1	0.2		
ENSG00000206262	FOXL2NB	0.5		0.1
ENSG00000206337	HCP5	0.1	14.0	0.9
ENSG00000206341	HLA-H	1.0	10.0	1.0
ENSG00000206344	HCG27		0.2	0.1
ENSG00000206417	H1FX-AS1	2.0	4.0	3.0
ENSG00000206418	RAB12	11.0	17.0	26.0
ENSG00000206503	HLA-A	38.0	104.0	220.0
ENSG00000206527	HACD2	24.0	33.0	36.0
ENSG00000206530	CFAP44	0.4	0.4	0.1
ENSG00000206532	AC117402.1	0.4	0.2	0.1
ENSG00000206535	LNP1	0.5	0.9	0.3
ENSG00000206538	VGLL3	3.0	3.0	0.2
ENSG00000206559	ZCWPW2	0.1	0.6	0.3
ENSG00000206560	ANKRD28	5.0	4.0	4.0
ENSG00000206561	COLQ	0.1	0.1	
ENSG00000206562	METTL6	7.0	10.0	3.0
ENSG00000206567	AC022007.1	0.3	0.1	0.4
ENSG00000206573	THUMPD3-AS1	1.0	5.0	1.0
ENSG00000206585	RNVU1-7		0.1	
ENSG00000206589	RNU6-354P		0.4	
ENSG00000206601	RNU6-431P	0.1	0.3	
ENSG00000206603	SNORA22B	0.4	0.1	
ENSG00000206612	SNORA2A	0.1	0.1	
ENSG00000206621	SNORD116-14		0.2	
ENSG00000206622	SNORA69	0.5	0.2	
ENSG00000206625	RNU6-1		0.1	
ENSG00000206630	SNORD60	2.0	1.0	0.7
ENSG00000206633	SNORA80B	0.1	0.1	0.1
ENSG00000206634	SNORA22	0.9	0.8	0.2
ENSG00000206637	SNORA70H	0.1		
ENSG00000206651	Y_RNA	0.2		
ENSG00000206674	RNU6-945P	0.1	0.1	
ENSG00000206685	RNU6-1189P	0.1		
ENSG00000206688	SNORD116-18	0.2		
ENSG00000206698	RNU1-73P		0.1	
ENSG00000206712	RNU6-26P	2.0	0.3	
ENSG00000206727	SNORD116-9	0.1	0.1	
ENSG00000206728	Y_RNA	0.2		
ENSG00000206754	SNORD101	4.0	4.0	2.0
ENSG00000206755	SNORA30	0.1		
ENSG00000206763	RNU6-10P		0.1	
ENSG00000206778	RNU6-213P	0.1	0.1	
ENSG00000206784	Y_RNA	0.1		
ENSG00000206785	SNORA15B-1	0.1	0.1	
ENSG00000206814	Y_RNA	0.1		
ENSG00000206824	Y_RNA	0.1		
ENSG00000206828	U1	0.2	0.1	
ENSG00000206838	SNORA5A	0.7	0.5	
ENSG00000206846	Y_RNA	0.1		
ENSG00000206848	RNU6-890P	0.1	0.1	
ENSG00000206859	RNU6-767P	0.4	0.1	
ENSG00000206870	RNU6-398P		0.3	
ENSG00000206878	SNORA51	0.2	0.1	0.4
ENSG00000206885	SNORA75	0.3	0.5	0.2
ENSG00000206888	RNU6-48P	0.1	0.1	
ENSG00000206897	SNORA9B	0.8	0.6	
ENSG00000206898	SNORA51	0.1		
ENSG00000206900	RNU6-98P	0.1	0.2	
ENSG00000206913	SNORA7	0.2		
ENSG00000206914	Y_RNA	0.1	0.1	
ENSG00000206920	RNY1P6		0.1	
ENSG00000206921	RNU6-481P	0.2		
ENSG00000206941	SNORD15A	0.6	0.4	0.3
ENSG00000206948	SNORA36A	0.1		
ENSG00000206957	Y_RNA		0.1	
ENSG00000206964	Y_RNA	0.1		
ENSG00000206965	RNU6-5P	0.1		
ENSG00000206989	SNORD63	3.0	2.0	2.0
ENSG00000206991	RNU6-610P		0.2	
ENSG00000206992	RNU6-574P	0.4	0.3	
ENSG00000207001	SNORD116-2	1.0	0.3	
ENSG00000207003	RNU6-611P	0.2	0.1	
ENSG00000207008	SNORA54	0.1		
ENSG00000207009	Y_RNA	0.2	0.1	
ENSG00000207014	SNORD116-3	0.2		
ENSG00000207022	SNORA51		0.1	0.2
ENSG00000207023	RNU6-975P	0.1		
ENSG00000207031	SNORD59A	0.6		0.3
ENSG00000207034	Y_RNA	0.1		
ENSG00000207041	RNU6-3P	0.1		
ENSG00000207047	SNORD51	0.6	0.5	
ENSG00000207063	SNORD116-1	0.3	0.7	0.2
ENSG00000207067	SNORA72	2.0	3.0	0.6
ENSG00000207072	RNU6-39P		0.1	
ENSG00000207082	RNU6-171P	0.1		
ENSG00000207093	SNORD116-8	0.4	0.1	
ENSG00000207110	RNU1-106P	2.0	0.7	0.7
ENSG00000207119	U3		0.1	
ENSG00000207133	SNORD116-7		0.1	
ENSG00000207137	SNORD116-13	0.1	0.2	
ENSG00000207148	Y_RNA		0.2	
ENSG00000207163	RNU6-905P	0.1		
ENSG00000207168	SNORA15	0.1		
ENSG00000207174	SNORD116-15	0.3	0.1	
ENSG00000207181	SNORA14B	3.0	3.0	0.8
ENSG00000207185	RNU6-1157P	0.1		
ENSG00000207186	RNA5SP122	0.1		
ENSG00000207191	SNORD116-5	0.2		
ENSG00000207195	Y_RNA		0.1	
ENSG00000207197	SNORD116-12	0.1		
ENSG00000207200	RNU6-45P	0.1	0.3	
ENSG00000207205	RNVU1-15	0.3		
ENSG00000207207	Y_RNA	0.1		
ENSG00000207208	RNU6-790P	0.1		0.2
ENSG00000207210	Y_RNA	0.1		
ENSG00000207217	SNORA80D	0.1		
ENSG00000207234	RNU6-125P		0.5	
ENSG00000207235	Y_RNA	0.1		
ENSG00000207245	SNORD116-29	0.4		
ENSG00000207248	RNU6-1005P	0.1	0.1	
ENSG00000207251	RNU6-342P		0.1	
ENSG00000207263	SNORD116-16	0.2	0.1	
ENSG00000207274	SNORA70I		0.1	
ENSG00000207277	RNA5SP284	0.1		
ENSG00000207279	SNORD116-24	1.0	0.5	
ENSG00000207297	SNORD7	0.4	1.0	0.3
ENSG00000207313	SNORA2B	0.4	0.3	
ENSG00000207336	RNU6-658P	0.3	0.6	
ENSG00000207340	RNVU1-1		0.4	0.3
ENSG00000207342	Y_RNA	0.4	0.4	
ENSG00000207344	SNORA22C	0.2	0.2	
ENSG00000207357	RNU6-2	0.1	0.4	
ENSG00000207359	RNU6-925P	0.4	0.1	
ENSG00000207367	RNU6-29P	0.1		
ENSG00000207370	Y_RNA		0.1	
ENSG00000207371	Y_RNA	0.1	0.1	
ENSG00000207375	SNORD116-23	0.4	0.3	
ENSG00000207380	Y_RNA		0.1	
ENSG00000207383	Y_RNA	0.1	0.4	0.2
ENSG00000207392	SNORA20	0.1	0.1	0.2
ENSG00000207425	Y_RNA	1.0	1.0	2.0
ENSG00000207442	SNORD116-6	1.0	0.9	0.2
ENSG00000207445	SNORD15B	1.0	2.0	0.4
ENSG00000207460	SNORD116-19	0.1		
ENSG00000207468	SNORA19	0.1		
ENSG00000207475	SNORA80E	0.3	0.3	
ENSG00000207492	RNU6-713P	0.1		
ENSG00000207493	SNORA46	0.4	0.3	0.2
ENSG00000207507	RNU6-9		0.1	
ENSG00000207523	SNORA66	1.0	0.5	0.5
ENSG00000207525	Y_RNA	0.2		0.4
ENSG00000207547	MIR25	5.0	5.0	0.5
ENSG00000207554	MIR647	0.9	4.0	2.0
ENSG00000207559	MIR578			0.2
ENSG00000207561	MIR635	0.7	2.0	2.0
ENSG00000207562	MIR34C	0.1	0.2	1.0
ENSG00000207563	MIR23B	0.7	0.1	2.0
ENSG00000207568	MIR203A			2.0
ENSG00000207573	MIR550A2	0.1		
ENSG00000207574	MIR661	0.1		
ENSG00000207579	MIR662		0.3	
ENSG00000207585	MIR181D	0.1		
ENSG00000207588	MIR593	0.1		
ENSG00000207595	MIR181A2	0.1		
ENSG00000207605	MIR191	0.1		
ENSG00000207606	MIR554	0.1		
ENSG00000207607	MIR200A		0.5	0.9
ENSG00000207609	MIR491	0.1	0.2	
ENSG00000207611	MIR149	0.1	0.1	0.3
ENSG00000207614	MIR193A	0.4		
ENSG00000207631	MIR641	1.0	0.7	
ENSG00000207636	ENSG00000207636	0.2	0.5	0.4
ENSG00000207642	MIR571		0.3	
ENSG00000207650	MIR570	2.0	1.0	3.0
ENSG00000207652	MIR621	27.0	19.0	12.0
ENSG00000207688	MIR548AA2	0.2		
ENSG00000207693	MIR602		0.1	
ENSG00000207696	MIR659	0.1	1.0	0.5
ENSG00000207697	MIR573	0.2	0.5	0.2
ENSG00000207698	MIR32		0.1	
ENSG00000207701	MIR597		0.1	
ENSG00000207707	ENSG00000207707	0.1	0.3	0.3
ENSG00000207708	MIR141		0.2	0.4
ENSG00000207713	MIR200C		0.1	0.4
ENSG00000207715	ENSG00000207715	0.1		
ENSG00000207719	MIR623	0.2		
ENSG00000207720	ENSG00000207720		0.1	
ENSG00000207721	MIR186	0.4	0.3	1.0
ENSG00000207725	MIR222			0.5
ENSG00000207726	MIR455		0.1	
ENSG00000207730	MIR200B	0.1	0.2	0.7
ENSG00000207737	MIR181B2		0.1	
ENSG00000207741	MIR590	0.8	1.0	1.0
ENSG00000207744	MIR10B	0.1		
ENSG00000207750	MIR553	0.2	0.1	
ENSG00000207756	MIR580		0.1	
ENSG00000207757	MIR93	0.4	0.8	0.3
ENSG00000207770	ENSG00000207770	3.0	0.1	0.6
ENSG00000207773	MIR642A		0.1	
ENSG00000207808	MIR27A	0.4	0.1	3.0
ENSG00000207811	MIR34B			0.2
ENSG00000207815	MIR563			0.3
ENSG00000207826	MIR596		0.1	
ENSG00000207839	MIR33B	0.2		0.2
ENSG00000207863	MIR125B2	0.1	0.3	
ENSG00000207864	MIR27B	1.0	0.2	4.0
ENSG00000207865	ENSG00000207865	0.9		0.7
ENSG00000207870	MIR221	0.1		0.9
ENSG00000207923	MIR559		0.1	
ENSG00000207944	MIR574		0.1	
ENSG00000207954	MIR138-1	1.0	0.2	
ENSG00000207956	MIR579	0.2		
ENSG00000207959	MIR656	0.1		
ENSG00000207961	MIR496	0.1		
ENSG00000207962	MIR30C1	0.1		
ENSG00000207964	ENSG00000207964		0.2	
ENSG00000207971	MIR125B1	0.2	0.1	
ENSG00000207973	MIR589	0.8	0.5	0.2
ENSG00000207980	MIR23A	0.7	0.1	5.0
ENSG00000207990	MIR182			0.2
ENSG00000207994	MIR100		0.1	
ENSG00000208002	MIR643	0.1		
ENSG00000208005	MIR503	0.9	0.5	1.0
ENSG00000208009	MIR130A		0.1	
ENSG00000208012	MIRLET7F2	0.1		
ENSG00000208028	MIR616	0.9	0.3	2.0
ENSG00000208036	MIR106B	0.4	0.3	0.3
ENSG00000208037	MIR320A	0.6	0.2	
ENSG00000208772	SNORD94	1.0	0.7	0.6
ENSG00000208892	SNORA49		0.1	
ENSG00000209042	SNORD12C	1.0	0.3	
ENSG00000209082	MT-TL1	0.5	0.2	0.4
ENSG00000209482	SNORD83A	1.0	1.0	0.4
ENSG00000209645	SNORD105	0.1	0.1	
ENSG00000210049	MT-TF	1.0	0.1	1.0
ENSG00000210077	MT-TV	0.1		
ENSG00000210082	MT-RNR2	2928.0	1068.0	2551.0
ENSG00000210100	MT-TI	13.0	1.0	32.0
ENSG00000210107	MT-TQ	3.0	2.0	3.0
ENSG00000210112	MT-TM	4.0	0.1	1.0
ENSG00000210117	MT-TW	5.0	2.0	7.0
ENSG00000210127	MT-TA	1.0	0.5	0.6
ENSG00000210135	MT-TN	0.1	0.3	
ENSG00000210140	MT-TC	0.1	0.1	
ENSG00000210144	MT-TY	0.4		0.4
ENSG00000210151	MT-TS1	5.0	3.0	3.0
ENSG00000210154	MT-TD	3.0	0.1	
ENSG00000210194	MT-TE	1.0	0.3	0.3
ENSG00000210195	MT-TT	12.0	3.0	8.0
ENSG00000210196	MT-TP	3.0	1.0	0.8
ENSG00000210741	MIR196A1	1.0		
ENSG00000211445	GPX3	5.0	8.0	114.0
ENSG00000211448	DIO2	5.0		
ENSG00000211450	SELENOH	31.0	51.0	23.0
ENSG00000211451	GNRHR2	0.2	1.0	0.3
ENSG00000211455	STK38L	5.0	4.0	7.0
ENSG00000211456	SACM1L	5.0	5.0	7.0
ENSG00000211459	MT-RNR1	624.0	226.0	396.0
ENSG00000211460	TSN	36.0	44.0	21.0
ENSG00000211491	MIR320D1		0.2	
ENSG00000211513	MIR320E		0.1	
ENSG00000211514	MIR454		0.2	
ENSG00000211535	ENSG00000211535		0.1	
ENSG00000211553	ENSG00000211553	2.0	2.0	0.4
ENSG00000211574	MIR770	0.4		
ENSG00000211575	MIR760	0.1		
ENSG00000211581	MIR765	0.1	0.1	
ENSG00000211584	SLC48A1	12.0	3.0	4.0
ENSG00000211591	MIR762	8.0	14.0	20.0
ENSG00000211644	IGLV1-51		0.2	0.1
ENSG00000211714	TRBV7-3		0.1	
ENSG00000211798	TRAV18	0.2	0.1	
ENSG00000211799	TRAV19	0.1	0.1	
ENSG00000211990	ENSG00000211990		0.1	
ENSG00000211997	MIR708			1.0
ENSG00000212027	MIR374B	0.2		
ENSG00000212044	ENSG00000212044	0.1	0.1	
ENSG00000212123	PRR22	0.6	0.3	0.2
ENSG00000212124	TAS2R19	0.1	0.1	0.1
ENSG00000212125	TAS2R15P	0.2	0.2	0.1
ENSG00000212127	TAS2R14	0.4	0.2	0.1
ENSG00000212135	SNORD67	2.0	2.0	0.2
ENSG00000212163	SNORD91A	0.2	0.2	
ENSG00000212232	SNORD17	15.0	9.0	3.0
ENSG00000212283	SNORD89	0.7	0.6	1.0
ENSG00000212293	SNORA16		0.6	
ENSG00000212296	SNORD72	0.2	0.1	
ENSG00000212306	Y_RNA	0.1		
ENSG00000212335	Y_RNA		0.1	
ENSG00000212371	SNORA46	0.6	0.1	0.2
ENSG00000212385	RNU6-817P	0.5	0.6	0.4
ENSG00000212391	SNORA48	0.1	0.2	
ENSG00000212418	RNY4P36	0.1		
ENSG00000212443	SNORA53	0.3	1.0	0.1
ENSG00000212447	SNORD90	0.1		
ENSG00000212452	SNORD69	1.0	0.5	1.0
ENSG00000212464	SNORA12	0.8	0.4	
ENSG00000212493	SNORD19	0.6	0.9	0.9
ENSG00000212497	RNA5SP465		0.1	
ENSG00000212517	SNORA26	0.1	0.2	
ENSG00000212534	SNORD70	0.1	0.2	
ENSG00000212535	RNU6-808P	0.1		
ENSG00000212536	RNA5SP474	0.3	0.1	0.3
ENSG00000212567	SNORA57	0.1	0.1	
ENSG00000212588	SNORA26	0.5	0.8	0.9
ENSG00000212607	SNORA3B	1.0	1.0	0.9
ENSG00000212615	SNORD58	0.1		
ENSG00000212663	AC003035.1	0.8	0.5	0.4
ENSG00000212664	AC064799.1	0.4	2.0	0.8
ENSG00000212694	LINC01089	0.5	0.5	0.4
ENSG00000212719	C17orf51	2.0	1.0	3.0
ENSG00000212724	KRTAP2-3			0.1
ENSG00000212747	RTL8B	5.0	2.0	2.0
ENSG00000212769	HMGN2P8		0.9	
ENSG00000212789	ST13P5	0.3	0.4	0.2
ENSG00000212802	RPL15P3	3.0	5.0	3.0
ENSG00000212829	RPS26P3	0.1	0.1	0.2
ENSG00000212864	RNF208	0.9	3.0	4.0
ENSG00000212907	MT-ND4L	1348.0	721.0	849.0
ENSG00000212916	MAP10	0.6	0.8	0.1
ENSG00000212951	BX005266.1	0.1	0.1	
ENSG00000212952	BX088651.1			0.1
ENSG00000212961	HNRNPA1P40	0.1	0.1	
ENSG00000212978	AC016747.1	12.0	8.0	3.0
ENSG00000212994	RPS26P6	0.1	0.1	0.1
ENSG00000213013	RPS15AP36	0.2	0.1	
ENSG00000213015	ZNF580	12.0	5.0	10.0
ENSG00000213020	ZNF611	0.5	1.0	1.0
ENSG00000213022	KLK9			0.2
ENSG00000213023	SYT3	0.4		
ENSG00000213024	NUP62	14.0	9.0	6.0
ENSG00000213025	COX20P1	0.1	2.0	0.1
ENSG00000213030	CGB8	0.4		
ENSG00000213033	AURKAPS1		0.1	
ENSG00000213036	AL445305.1	0.1	0.3	0.2
ENSG00000213047	DENND1B	0.9	0.6	2.0
ENSG00000213057	C1orf220	0.1	0.2	
ENSG00000213058	AL365357.1			1.0
ENSG00000213061	PFN1P11	0.1		
ENSG00000213062	AL021068.1	0.2	0.8	0.5
ENSG00000213064	SFT2D2	5.0	2.0	2.0
ENSG00000213066	FGFR1OP	0.5	1.0	0.4
ENSG00000213071	LPAL2	0.2		
ENSG00000213073	AL353625.1	0.1	0.2	0.3
ENSG00000213077	FAM106A	0.1	0.1	
ENSG00000213079	SCAF8	9.0	8.0	12.0
ENSG00000213080	AL354714.2	2.0	2.0	2.0
ENSG00000213085	CFAP45	0.1	0.1	0.1
ENSG00000213088	ACKR1		1.0	
ENSG00000213089	PDCL3P5	0.7	0.4	0.4
ENSG00000213096	ZNF254	2.0	3.0	1.0
ENSG00000213121	AL590867.1	0.2	0.2	0.1
ENSG00000213123	TCTEX1D2	6.0	9.0	6.0
ENSG00000213130	EEF1DP5	0.1		
ENSG00000213131	YWHAZP4		0.1	0.1
ENSG00000213139	CRYGS	0.2	0.3	0.2
ENSG00000213144	AC084880.1	0.9	0.2	0.6
ENSG00000213145	CRIP1	1.0		
ENSG00000213149	CNN2P9		0.1	0.1
ENSG00000213160	KLHL23	4.0	6.0	0.8
ENSG00000213178	AC074033.1	13.0	28.0	21.0
ENSG00000213185	FAM24B	5.0	7.0	2.0
ENSG00000213186	TRIM59	1.0	3.0	0.7
ENSG00000213189	BTF3L4P2	3.0	14.0	4.0
ENSG00000213190	MLLT11	16.0	2.0	4.0
ENSG00000213194	CDK7P1		0.2	
ENSG00000213199	ASIC3	0.9	0.3	0.4
ENSG00000213204	AL049697.1	0.1	0.1	
ENSG00000213213	CCDC183	0.2	0.1	0.1
ENSG00000213214	ARHGEF35	0.1	2.0	3.0
ENSG00000213221	DNLZ	0.1	0.1	
ENSG00000213225	NOC2LP1			0.1
ENSG00000213228	RPL12P38		0.2	
ENSG00000213235	EEF1A1P16		0.1	0.1
ENSG00000213239	NPM1P32		0.1	
ENSG00000213244	HIST2H3DP1		0.1	0.7
ENSG00000213246	SUPT4H1	62.0	65.0	28.0
ENSG00000213250	RBMS2P1	0.4	0.3	0.4
ENSG00000213252	AP001282.1	0.1	0.3	0.5
ENSG00000213253	RPL12P42			0.1
ENSG00000213260	YWHAZP5	0.1	0.1	0.1
ENSG00000213261	EEF1B2P6	0.3	0.6	
ENSG00000213280	AC090114.1	0.2	0.3	
ENSG00000213281	NRAS	24.0	34.0	38.0
ENSG00000213300	HNRNPA3P6	0.7	0.6	0.4
ENSG00000213304	AC008481.2	0.1	0.1	
ENSG00000213305	HNRNPCP6	0.1	0.1	
ENSG00000213312	AL135905.1	0.1	0.3	
ENSG00000213315	AL122020.1	0.2	0.3	0.4
ENSG00000213326	RPS7P11	20.0	26.0	3.0
ENSG00000213337	ANKRD39	2.0	2.0	1.0
ENSG00000213339	QTRT1	5.0	5.0	2.0
ENSG00000213341	CHUK	9.0	7.0	6.0
ENSG00000213344	PCNPP3			0.2
ENSG00000213347	MXD3	0.7	3.0	0.5
ENSG00000213358	AC092933.1	0.1		
ENSG00000213362	FTH1P12	0.1		
ENSG00000213366	GSTM2	0.2	0.7	0.1
ENSG00000213370	RANP6		0.1	
ENSG00000213380	COG8	4.0	3.0	3.0
ENSG00000213385	AC105052.2	0.2	0.2	0.1
ENSG00000213390	ARHGAP19	1.0	4.0	2.0
ENSG00000213397	HAUS7	0.4	0.8	0.1
ENSG00000213398	LCAT	0.8	2.0	1.0
ENSG00000213399	AC022210.1		0.1	0.1
ENSG00000213401	MAGEA12	0.2		
ENSG00000213406	ANXA2P1	0.2	0.2	0.1
ENSG00000213411	RBM22P2	0.1	0.1	0.1
ENSG00000213412	HNRNPA1P33	15.0	0.6	4.0
ENSG00000213413	PVRIG		0.1	
ENSG00000213420	GPC2	0.5	0.6	0.3
ENSG00000213424	KRT222	0.3	0.4	
ENSG00000213430	HSPD1P1	0.8	0.4	0.3
ENSG00000213432	RPL17P34		0.2	0.1
ENSG00000213433	AC091982.1	1.0	0.5	0.9
ENSG00000213442	RPL18AP3	19.0	42.0	27.0
ENSG00000213445	SIPA1	4.0	6.0	4.0
ENSG00000213453	FTH1P3	0.2	0.1	0.2
ENSG00000213462	ERV3-1	0.7	1.0	1.0
ENSG00000213463	SYNJ2BP	6.0	5.0	3.0
ENSG00000213465	ARL2	24.0	18.0	12.0
ENSG00000213468	FIRRE			0.1
ENSG00000213471	TTLL13P	0.1		
ENSG00000213492	NT5C3AP1	0.1	0.1	0.1
ENSG00000213493	ACTN4P1	0.1		
ENSG00000213513	IMPDH1P5	0.1		0.1
ENSG00000213516	RBMXL1	1.0	6.0	5.0
ENSG00000213519	AC132008.1		0.1	0.1
ENSG00000213523	SRA1	14.0	19.0	13.0
ENSG00000213533	TMEM110	0.5	0.6	0.6
ENSG00000213542	AC007000.1	0.1		
ENSG00000213543	RARRES2P2	0.1		
ENSG00000213551	DNAJC9	14.0	21.0	7.0
ENSG00000213553	RPLP0P6	2.0	1.0	0.7
ENSG00000213556	AL359692.1			0.1
ENSG00000213563	C8orf82	8.0	4.0	10.0
ENSG00000213569	AL390039.1	0.2		
ENSG00000213585	VDAC1	145.0	141.0	72.0
ENSG00000213590	AL807752.1	0.1	0.1	
ENSG00000213593	TMX2	87.0	43.0	33.0
ENSG00000213598	AL049873.1		0.2	0.1
ENSG00000213600	U73169.1		0.1	
ENSG00000213606	AKR1B10P1	0.3		
ENSG00000213609	RPL7AP50	0.1	0.2	0.2
ENSG00000213613	RPL11P3	0.1		
ENSG00000213614	HEXA	11.0	8.0	6.0
ENSG00000213619	NDUFS3	23.0	54.0	7.0
ENSG00000213621	RPSAP54	3.0	3.0	3.0
ENSG00000213625	LEPROT	19.0	12.0	22.0
ENSG00000213626	LBH	73.0	2.0	0.9
ENSG00000213630	BOLA3P3		0.1	
ENSG00000213638	ADAT3	1.0	0.6	0.7
ENSG00000213639	PPP1CB	41.0	42.0	66.0
ENSG00000213654	GPSM3	0.1	3.0	0.8
ENSG00000213657	RPL31P44			0.1
ENSG00000213672	NCKIPSD	4.0	7.0	7.0
ENSG00000213676	ATF6B	9.0	17.0	27.0
ENSG00000213683	AC002056.1	0.1	0.1	
ENSG00000213693	SEC14L1P1	0.2	0.2	0.1
ENSG00000213694	S1PR3	13.0	2.0	
ENSG00000213695	RPS7P14	0.2	0.4	
ENSG00000213699	SLC35F6	35.0	8.0	17.0
ENSG00000213700	RPL17P50	0.3	0.6	0.6
ENSG00000213706	AL590762.2	0.1	0.1	
ENSG00000213713	PIGCP1	0.1		
ENSG00000213714	FAM209B	0.3	0.2	0.1
ENSG00000213719	CLIC1	134.0	232.0	175.0
ENSG00000213722	DDAH2	6.0	5.0	4.0
ENSG00000213740	SERBP1P1	0.8	0.8	0.7
ENSG00000213741	RPS29	49.0	115.0	35.0
ENSG00000213742	ZNF337-AS1	0.8	0.7	0.3
ENSG00000213753	CENPBD1P1	8.0	5.0	8.0
ENSG00000213754	AL356317.1		0.2	
ENSG00000213757	AC020898.1	0.3	1.0	0.6
ENSG00000213759	UGT2B11	0.3		
ENSG00000213760	ATP6V1G2	0.3	0.5	0.2
ENSG00000213761	MT1P1	0.1	0.1	0.7
ENSG00000213762	ZNF134	4.0	4.0	6.0
ENSG00000213772	EIF1P7			0.1
ENSG00000213780	GTF2H4	0.6	1.0	0.6
ENSG00000213782	DDX47	0.4	0.3	0.1
ENSG00000213790	OLA1P1	1.0	1.0	0.5
ENSG00000213793	ZNF888		0.4	1.0
ENSG00000213799	ZNF845	4.0	4.0	4.0
ENSG00000213801	ZNF321P		0.5	0.3
ENSG00000213830	CFL1P5	0.4	0.7	0.1
ENSG00000213846	AC098614.1	7.0	2.0	0.7
ENSG00000213853	EMP2	3.0	7.0	8.0
ENSG00000213856	VDAC1P2	0.4	0.4	0.2
ENSG00000213859	KCTD11	4.0	3.0	23.0
ENSG00000213860	RPL21P75	0.3	0.6	0.4
ENSG00000213862	AC044787.1	0.1	0.2	0.1
ENSG00000213865	C8orf44	0.6	1.0	0.3
ENSG00000213866	YBX1P10	3.0	3.0	5.0
ENSG00000213881	NPM1P6	0.1	0.3	
ENSG00000213885	RPL13AP7	0.6	0.5	0.4
ENSG00000213888	LINC01521	1.0	0.4	0.1
ENSG00000213889	PPM1N	2.0	0.3	0.2
ENSG00000213901	SLC23A3	0.1		0.1
ENSG00000213903	LTB4R	1.0	1.0	2.0
ENSG00000213904	LIPE-AS1	1.0	0.6	0.3
ENSG00000213906	LTB4R2	1.0	1.0	1.0
ENSG00000213918	DNASE1	0.4	0.9	0.5
ENSG00000213920	MDP1	3.0	4.0	0.7
ENSG00000213923	CSNK1E	8.0	15.0	25.0
ENSG00000213928	IRF9	0.2	0.6	0.2
ENSG00000213930	GALT	3.0	6.0	1.0
ENSG00000213931	HBE1	0.2		0.1
ENSG00000213937	CLDN9	0.1	0.1	0.2
ENSG00000213939	AC091153.1			0.1
ENSG00000213949	ITGA1	0.6	2.0	0.3
ENSG00000213963	AC019080.1	0.5	0.7	0.3
ENSG00000213965	NUDT19	21.0	4.0	8.0
ENSG00000213967	ZNF726	0.1	0.6	0.1
ENSG00000213971	ENSG00000213971	0.1	0.6	0.1
ENSG00000213976	AC010615.1		0.6	0.1
ENSG00000213977	TAX1BP3	32.0	12.0	38.0
ENSG00000213983	AP1G2	4.0	5.0	5.0
ENSG00000213985	AC078899.1	0.6	0.3	0.3
ENSG00000213988	ZNF90		2.0	0.5
ENSG00000213994	AL157395.1	0.1		0.1
ENSG00000213995	NAXD	8.0	13.0	12.0
ENSG00000213996	TM6SF2	0.1		
ENSG00000213997	PGAM1P7	0.2		
ENSG00000213999	MEF2B		0.1	0.2
ENSG00000214013	GANC	0.8	2.0	0.8
ENSG00000214016	RPSAP61	0.1	0.1	0.1
ENSG00000214021	TTLL3	0.3	0.7	0.5
ENSG00000214022	REPIN1	21.0	9.0	15.0
ENSG00000214026	MRPL23	4.0	5.0	2.0
ENSG00000214029	ZNF891	0.3	0.9	0.1
ENSG00000214046	SMIM7	9.0	10.0	6.0
ENSG00000214049	UCA1		0.9	0.1
ENSG00000214050	FBXO16	2.0	3.0	1.0
ENSG00000214063	TSPAN4	13.0	7.0	6.0
ENSG00000214076	CPSF1P1	0.4		
ENSG00000214077	GNAQP1	0.1	0.1	
ENSG00000214078	CPNE1	32.0	83.0	24.0
ENSG00000214087	ARL16	13.0	26.0	4.0
ENSG00000214093	AL096701.1	0.1	0.1	
ENSG00000214106	PAXIP1-AS2	1.0	2.0	0.4
ENSG00000214110	LDHAP4	10.0	0.3	7.0
ENSG00000214113	LYRM4	4.0	6.0	2.0
ENSG00000214114	MYCBP	5.0	16.0	6.0
ENSG00000214135	AC132008.2	2.0	4.0	2.0
ENSG00000214140	PRCD		1.0	0.1
ENSG00000214145	LINC00887	0.3	0.1	
ENSG00000214146	LINC02026	0.2	0.1	
ENSG00000214160	ALG3	13.0	5.0	9.0
ENSG00000214161	SDC4P	0.1		
ENSG00000214174	AMZ2P1	6.0	9.0	0.6
ENSG00000214176	PLEKHM1P1	0.4	0.9	2.0
ENSG00000214182	PTMAP5	1.0	8.0	2.0
ENSG00000214184	GCC2-AS1	1.0	0.8	2.0
ENSG00000214185	XPOTP1	0.1	0.1	0.1
ENSG00000214188	ST7-OT4		0.1	0.1
ENSG00000214189	ZNF788		0.2	0.1
