Gene ID	ERR2618735	ERR2618736	ERR2618737	ERR2618738	ERR2618739	ERR2618740	ERR2618741	ERR2618742	ERR2618743	ERR2618744	ERR2618745	ERR2618746
ENSG00000226590	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226591	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226592	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226594	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226595	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226597	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226598	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226599	0	0	0	0.09	0	0.13	0	0	0.09	0.03	0.09	0.03
ENSG00000226600	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226601	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226603	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226604	0.01	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226605	0.09	0.1	0	0	0.1	0	0	0	0	0.08	0	0
ENSG00000226608	0.13	0.05	0.05	0	0.05	0.05	0	0	0.04	0.04	0.07	0.04
ENSG00000226609	0.11	0.29	0.83	0.51	0	0.26	0.33	0.25	0.18	0.27	0.14	0.1
ENSG00000226610	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226611	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226614	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226616	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226617	0.05	0.05	0.06	0.3	0.17	0.18	0.13	0.05	0.21	0.26	0.13	0.05
ENSG00000226618	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226619	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226620	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226621	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226622	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226624	0.12	0.04	0	0	0	0	0	0	0	0	0.03	0
ENSG00000226625	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226626	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226627	0.05	0.04	0.13	0.04	0.09	0.01	0.11	0.11	0.18	0.23	0.08	0.09
ENSG00000226629	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226631	0	0	0.01	0	0	0.01	0	0	0	0	0	0
ENSG00000226632	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226633	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226634	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226636	0	0	0	0	0	0	0	0	0	0	0.01	0
ENSG00000226640	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226641	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226642	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226643	0	0	0	0	0	0	0.09	0	0	0	0	0
ENSG00000226644	0.26	0.18	0	0	0.09	0	0	0	0	0	0	0
ENSG00000226645	0.11	0.06	0.18	0.13	0.12	0.06	0	0.1	0	0.14	0.05	0
ENSG00000226646	0	0	0	0	0	0	0	0.03	0	0	0	0
ENSG00000226647	0.05	0.09	0.19	0.21	0.09	0.15	0.16	0.2	0.2	0.12	0.09	0.03
ENSG00000226648	0.05	0.03	0.07	0.05	0.1	0.07	0.02	0.07	0.13	0.13	0.08	0.06
ENSG00000226649	0	0	0	0	0	0	0	0.05	0.04	0	0	0
ENSG00000226650	0.06	0.06	0.05	0.06	0.02	0.02	0.02	0.01	0.04	0.03	0.08	0.06
ENSG00000226651	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226652	0.17	0.07	0	0.15	0.14	0.1	0.15	0.1	0.07	0.11	0.12	0.02
ENSG00000226653	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226655	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226657	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226658	0	0.05	0.05	0.05	0	0	0.06	0	0.08	0.08	0	0.04
ENSG00000226659	0	0	0.17	0.09	0	0.14	0	0.04	0.03	0	0.54	0.52
ENSG00000226660	0	0	0.53	0.57	0	0	0	0	0	0	0	0
ENSG00000226661	0	0.04	0	0	0.04	0.04	0	0.03	0.56	0.6	0.06	0.03
ENSG00000226662	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226663	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226664	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226665	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226666	0	0	0	0.01	0	0	0	0.01	0.01	0.01	0	0
ENSG00000226668	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226669	0.03	0.07	0	0.04	0	0	0	0.03	0	0	0	0.06
ENSG00000226670	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226671	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226673	0	0.01	0.02	0.01	0.02	0.01	0	0	0.01	0	0	0.01
ENSG00000226674	0	0	0.02	0.03	0.52	0.24	0	0	0.01	0	0.16	0.12
ENSG00000226676	0.03	0	0	0	0	0.04	0.04	0.03	0	0.03	0	0
ENSG00000226677	0	0.02	0.02	0	0	0	0.03	0.06	0	0.02	0.02	0
ENSG00000226679	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226680	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226681	0.09	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226683	0	0	0	0	0	0	0	0	0	0	0.01	0.01
ENSG00000226684	0	0	0	0	0.03	0	0	0	0	0.06	0	0.02
ENSG00000226685	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226686	0.09	0.08	0.02	0.02	0.07	0.01	0.01	0.03	0.09	0.04	0.06	0.05
ENSG00000226687	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226688	0.39	0.34	0.31	0.36	0.11	0.22	0.26	0.34	0.31	0.28	0.29	0.27
ENSG00000226690	0	0	0	0	0	0	0	0	0	0	0.02	0
ENSG00000226691	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226693	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226694	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226695	0.11	0.08	0	0	0	0	0	0	0	0	0	0
ENSG00000226696	1.2	1.04	1.2	1.39	0.79	0.67	0.58	0.66	1.6	1.3	0.49	0.35
ENSG00000226698	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226699	0	0	0	0.29	0.82	0.29	0	0	0.1	0.1	0.21	0
ENSG00000226700	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226701	0.04	0.04	0	0	0	0	0.04	0.1	0.15	0	0.03	0
ENSG00000226702	0	0	0	0	0.11	0.03	0	0	0	0	0	0
ENSG00000226703	0	0	0.18	0.1	0	0	0	0	0	0	0	0
ENSG00000226704	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226705	0	0	0.03	0	0	0	0	0	0	0	0	0
ENSG00000226706	0.25	0.41	0.04	0.29	0.11	0.19	0.13	0.27	0.12	0.09	0.14	0.04
ENSG00000226707	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226708	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226709	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226710	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226711	0.18	0.13	0.24	0.23	0.42	0.24	0.02	0.09	0.25	0.27	0.48	0.55
ENSG00000226713	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226714	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226715	0	0.05	0	0	0	0	0	0	0	0	0	0.04
ENSG00000226716	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226717	0	0	0	0	0	0	0	0.01	0.03	0.01	0	0
ENSG00000226718	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226721	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226722	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226723	0.21	0.19	0.22	0.1	0.16	0.1	0.25	0.27	0.17	0.1	0.19	0.43
ENSG00000226724	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226725	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226726	0	0	0	0	0	0.08	0	0	0	0	0	0
ENSG00000226727	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226729	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226732	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226733	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226734	0	0	0	0	0	0.13	0	0	0	0.09	0	0
ENSG00000226736	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226738	0	0.31	0.16	0.17	0.32	0.17	0.36	0.14	4.8	3.64	0	0
ENSG00000226739	0.05	0.05	0	0	0	0	0	0	0	0	0	0
ENSG00000226741	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226742	1.42	1.23	0.3	0.21	0.78	0.62	0.63	0.73	0.77	0.67	0.62	0.5
ENSG00000226744	0	0.39	0	0	0	0	0	0	0	0.15	0.15	0
ENSG00000226745	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226746	0	0	0	0.01	0	0	0	0.01	0.03	0.02	0.01	0
ENSG00000226747	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226750	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226751	9.58	9.52	0.07	0.11	0.33	0.04	0	0	0.03	0	0.03	0.06
ENSG00000226752	7.04	7.52	5.66	5.85	4.64	5.15	5.81	5.82	2.27	2.16	4.44	4.61
ENSG00000226753	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226754	0.2	0.35	0.15	0.09	0.15	0.16	0.09	0.07	0.4	0.45	0.1	0.04
ENSG00000226755	0.05	0.05	0	0.05	0	0.05	0	0.04	0	0.04	0.04	0.04
ENSG00000226756	0.37	0.54	0.04	0.08	0.12	0.3	0.27	0.2	1.77	2.13	0	0.03
ENSG00000226757	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226758	0.09	0.03	0.03	0	0.07	0	0.04	0	0.07	0.02	0.15	0.25
ENSG00000226759	0	0.01	0	0	0	0	0	0	0	0	0	0
ENSG00000226761	0	0	0.03	0.03	0	0	0.06	0.02	0.06	0.02	0	0
ENSG00000226762	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226763	0.17	0.17	0.04	0.1	0.02	0.09	0.1	0.09	0.21	0.15	0.11	0.07
ENSG00000226764	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226765	0.24	0.08	0	0	0	0	0	0	0	0	0	0
ENSG00000226766	0	0	0	0	0	0	0	0.05	0	0	0	0.05
ENSG00000226767	0	0	4.06	4.95	10.83	4.7	0.81	1.85	0.99	0.89	1.21	0.73
ENSG00000226768	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226769	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226770	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226771	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226772	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226773	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226774	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226776	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226777	0	0	0	0	0	4.74	9.59	9.72	4.38	4.07	0	0
ENSG00000226779	39.93	39	1.1	0.95	19.75	22.43	22.89	22.45	0	0	0.11	0.06
ENSG00000226780	0.04	0	0	0	0	0.04	0	0	0.03	0	0.15	0.07
ENSG00000226781	0.36	0.74	1.37	1.55	0.92	1.07	1.03	1.43	0.75	0.41	0.41	0.64
ENSG00000226782	0	0	0.24	0.1	0	0.05	0.11	0	0	0	0	0
ENSG00000226783	0	0	0	0	0	0	0.01	0.01	0	0	0	0
ENSG00000226784	0.03	0.13	0.1	0.1	0.03	0	0.07	0.14	0.02	0.12	0.12	0.03
ENSG00000226785	0	0	0	0.09	0	0	0	0	0	0	0	0
ENSG00000226786	0	0	0.03	0	1.05	0.07	0	0	1.57	1.03	0	0
ENSG00000226788	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226789	0.04	0.05	0.05	0.08	0.04	0.1	0.09	0.09	0.11	0.09	0.03	0
ENSG00000226790	0.02	0	0	0.02	0.02	0.02	0	0.04	0.02	0	0.05	0
ENSG00000226791	0	0.06	0	0	0	0.01	0	0	0.03	0.01	0.02	0.05
ENSG00000226792	0.01	0	0	0.01	0.01	0	0.01	0.01	0.01	0.02	0.02	0.03
ENSG00000226794	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226795	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226796	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226797	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226798	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226799	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226800	0.12	0.09	0.09	0.1	0.2	0.04	0.04	0.11	0.12	0.13	0.08	0.07
ENSG00000226801	0.1	0.16	0.06	0.12	0.17	0.06	0.12	0.14	0.21	0.09	0.08	0.05
ENSG00000226802	0	0.03	0	0	0	0	0	0	0	0	0	0
ENSG00000226803	0.18	0.21	0.08	0.09	0.17	0.13	0.1	0.16	0.14	0.12	0.11	0.09
ENSG00000226804	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226806	0.15	0.19	0	0.01	0	0	0	0	0	0	0	0
ENSG00000226807	0	0.01	0	0	0	0	0	0	0	0	0	0
ENSG00000226808	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226810	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226812	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226813	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226814	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226816	0.09	0.08	0.13	0.09	0.11	0.12	0.03	0.04	0.11	0.1	0.02	0.02
ENSG00000226818	0.04	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226819	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226820	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226822	0	0.04	0	0	0	0	0	0	0	0	0.03	0
ENSG00000226823	0.64	0.61	0	0	0	0	0	0	0	0	0.12	0.31
ENSG00000226824	0.47	0.79	1.57	1.42	1.29	1.12	1.43	1.27	2.31	2.13	0.63	0.33
ENSG00000226825	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226826	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226827	0	0	0.15	0.34	0.09	0.03	0	0	0	0	0	0
ENSG00000226828	0	0	0.01	0	0	0	0	0	0.01	0.02	0.03	0.01
ENSG00000226829	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226831	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226832	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226833	0.07	0.1	0.19	0.13	0.19	0.21	0.04	0.15	0.29	0.2	0.28	0.19
ENSG00000226834	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226835	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226836	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226837	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226838	0	0	0.07	0	0	0.08	0	0	0	0	0.05	0
ENSG00000226839	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226840	0	0	0	0	0	0.05	0.05	0	0.02	0.03	0	0
ENSG00000226841	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226842	0	0	0.05	0.06	0	0	0	0.05	0	0	0.12	0
ENSG00000226843	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226844	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226845	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226846	0	0	0	0.03	0	0	0	0	0	0	0	0
ENSG00000226847	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226849	0.03	0.07	0.04	0.03	0.05	0.05	0.11	0.06	0.16	0.07	0.02	0.01
ENSG00000226850	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226851	0.53	0.37	0	0.04	0.25	0.08	0	0.09	1.89	1.83	0.4	0.38
ENSG00000226853	1.87	1.34	0.72	0.64	0.54	1.02	0.49	0.73	0.48	0.51	0.14	0.24
ENSG00000226854	0.02	0	0.02	0.02	0	0	0	0	0.02	0	0.02	0.02
ENSG00000226855	0.03	0.03	0.08	0.09	0	0	0	0	0.02	0.04	0.06	0.12
ENSG00000226856	0.29	0.25	0.69	0.49	0.03	0.05	0.03	0	0.75	1.42	0.1	0.11
ENSG00000226857	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226858	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226859	0	0.07	0.04	0.04	0	0	0.04	0	0	0	0	0
ENSG00000226860	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226861	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226862	0	0	0	0	0	0	0.09	0.07	0.06	0.12	0.06	0.13
ENSG00000226863	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226864	0.05	0	0.34	0.39	0.13	0.08	0.18	0.2	0.4	0.32	0.08	0.02
ENSG00000226867	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226868	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226869	0.01	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226870	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226871	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226872	0	0	0	0	0	0	0	0.04	0	0	0	0
ENSG00000226873	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226874	0.25	0.25	0.07	0	0.07	0.14	0.15	0.06	0.05	0	0.05	0.22
ENSG00000226875	0	0	0	0	0	0	0	0	0	0	0.03	0
ENSG00000226876	0	0.08	0	0	0	0.05	0.05	0	0	0	0	0.04
ENSG00000226877	0	0.02	0	0.03	0.03	0	0	0	0	0	0.02	0
ENSG00000226878	0	0	0	0	0	0	0	0.05	0	0	0	0
ENSG00000226879	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226880	0	0	0	0.09	0.09	0.1	0	0.08	0.07	0	0	0.07
ENSG00000226881	0	0	0	0	0	0	0	0	0	0.04	0	0
ENSG00000226882	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226883	0	0	0.06	0.17	0	0	0	0	0	0	0	0.03
ENSG00000226884	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226885	0	0	0	0	0.03	0	0	0	0	0	0	0
ENSG00000226886	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226887	0.03	0.02	0	0.01	0.02	0.01	0.01	0.01	0.01	0.03	0.01	0.03
ENSG00000226888	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226889	0.2	0.17	0.61	0.65	0.26	0.61	0.34	0.22	0.26	0.43	0.1	0.04
ENSG00000226890	0	0	0	0	0	0	0	0	0.17	0	0	0
ENSG00000226891	0.01	0.01	0.01	0.01	0	0	0.01	0	0.02	0.03	0.01	0
ENSG00000226892	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226893	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226896	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226898	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226899	0.06	0.06	0	0.03	0.06	0.1	0	0.1	0.07	0.02	0.02	0
ENSG00000226900	0	0	0	0	0	0	0	0	0	0	0.03	0
ENSG00000226902	0	0	0	0	0	0	0	0	0	0.04	0	0
ENSG00000226903	0	0	0	0	0.04	0.09	0	0	0	0	0	0
ENSG00000226904	0.28	0	0.07	0.16	0	0.08	0.08	0	0.22	0.17	0	0
ENSG00000226905	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226906	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226908	0	0	0.07	0	0	0	0.08	0	0	0	0	0
ENSG00000226912	0	0	0.28	0.06	0.06	0	0	0	0	0	0	0
ENSG00000226913	0.01	0.06	0.19	0.21	0.02	0.03	0.12	0.1	0.05	0.03	0.04	0.02
ENSG00000226914	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226915	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226916	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226917	0	0	0	0	0	0	0	0.02	0	0	0	0
ENSG00000226918	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226919	0.04	0.08	0	0	0	0	0	0	0	0	0.03	0.04
ENSG00000226920	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226921	0.01	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226923	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226925	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226926	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226927	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226928	0	0	0	0	0	0	0.07	0	0	0	0	0
ENSG00000226929	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226930	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226931	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226932	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226933	0.03	0.06	0	0	0	0	0.03	0	0.02	0	0	0
ENSG00000226935	0	0.03	0	0	0	0	0	0	0	0	0	0
ENSG00000226936	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226937	0.02	0.01	0.02	0.04	0.06	0.06	0.04	0.07	0.04	0.02	0.05	0.03
ENSG00000226938	0	0	0	0	0	0	0	0	0.05	0	0	0
ENSG00000226939	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226940	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226941	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226942	0.06	0.07	0.01	0.08	0.18	0.34	0.55	0.44	0.24	0.18	0.12	0.09
ENSG00000226943	0	0	0	0.03	0	0.03	0.07	0.03	0	0	0.02	0
ENSG00000226944	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226945	0.12	0.55	0	0.09	0	0	0	0	0	0	0.06	0.14
ENSG00000226946	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226947	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226948	0.06	0	0	0	0	0	0	0	0	0	0.02	0
ENSG00000226949	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226950	26.72	27.53	16.4	15.37	43.04	42.35	43.01	42.15	16.76	16.88	13.02	13.06
ENSG00000226952	0	0.1	0.1	0.21	0.4	0.32	0.22	0.25	0	0.15	0.6	0.17
ENSG00000226953	0	0	0.03	0.03	0	0	0	0	0	0	0	0
ENSG00000226954	0.03	0.02	0.02	0.03	0.01	0.01	0.04	0.02	0.04	0.06	0.02	0.01
ENSG00000226955	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226956	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226957	0	0.04	0	0	0	0	0	0	0.12	0.09	0	0.03
ENSG00000226958	594.65	587.79	825.31	763.64	762.52	666.49	713.08	571.08	1081.03	927.33	704.27	878.38
ENSG00000226960	0	0	0.04	0	0	0	0	0	0	0	0	0
ENSG00000226961	0	0	0	0	0	0.05	0	0	0	0	0	0
ENSG00000226962	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226963	0	0	0	0	0	0	0.05	0.04	0	0	0	0
ENSG00000226964	0.04	0	0.04	0.09	0	0	0.05	0.04	0	0	0.16	0.07
ENSG00000226965	0	0	0.1	0	0	0	0	0	0	0	0	0
ENSG00000226967	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226968	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226969	0	0	0	0	0.05	0.1	0.31	0.24	0.04	0.11	0	0
ENSG00000226970	0	0	0	0	0	0	0	0	0.08	0	0	0
ENSG00000226971	0	0	0	0	0	0.04	0.02	0.03	0	0	0	0
ENSG00000226972	0	0.05	0.05	0	0	0.06	0.06	0	0	0	0	0.04
ENSG00000226973	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226975	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226976	23.79	21.5	19.94	20.33	19.84	21.86	18.22	14.37	15.2	17.89	15.27	14.93
ENSG00000226977	0	0.08	0	0	0	0	0	0	0.06	0.06	0.06	0.07
ENSG00000226978	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226979	23.76	25.26	3.5	3.74	1.09	5.94	11.52	9.85	13.31	13.87	2.96	3.3
ENSG00000226981	0.02	0.07	0	0	0.02	0	0.05	0	0	0.04	0.02	0
ENSG00000226982	0.02	0.02	0.03	0	0.05	0.04	0.01	0.02	0.01	0.02	0.02	0.07
ENSG00000226983	0.01	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226984	0.05	0	0	0	0.06	0	0.07	0.05	0	0.04	0	0
ENSG00000226985	0.03	0	0.03	0	0	0	0	0	0	0	0	0
ENSG00000226986	0.11	0.11	0	0	0.11	0.08	0.04	0.06	0.03	0.03	0	0
ENSG00000226987	0	0	0	0	0.05	0	0	0	0.13	0.17	0.03	0
ENSG00000226989	0.12	0.12	0.06	0	0	0	0	0	0	0	0	0
ENSG00000226990	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226991	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226992	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226993	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226994	0.05	0.01	0.02	0.02	0.01	0.04	0.03	0.03	0.04	0.02	0.02	0.01
ENSG00000226995	0	0	0	0	0	0.01	0	0	0	0	0	0
ENSG00000226996	0.02	0	0	0	0	0	0	0.02	0.02	0	0	0
ENSG00000226998	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226999	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227000	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227001	0	0	0.04	0.12	0	0.12	0.3	0.13	0.03	0.12	0	0
ENSG00000227002	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227004	0	0	0	0.13	0	0	0	0	0	0	0.09	0
ENSG00000227006	0.11	0.31	0.03	0.03	0.23	0.16	0.16	0.2	0.15	0.13	0.15	0.12
ENSG00000227007	0.04	0.06	0.05	0.09	0.05	0.02	0.08	0.03	0.09	0.09	0.05	0.05
ENSG00000227008	0.28	0.06	0.36	0.32	0.06	0.13	0.07	0.1	0.14	0.09	0.05	0.1
ENSG00000227009	0	0	0	0	0	0	0.07	0	0.04	0	0	0.05
ENSG00000227011	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227012	0	0	0	0.07	0	0	0	0.03	0	0	0	0
ENSG00000227013	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227014	0.42	0.3	0.13	0.2	0.45	0.31	0.09	0.16	0.44	0.3	0	0
ENSG00000227015	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227016	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227017	0.35	0.39	1.77	1.54	0.07	0.08	0.29	0.6	0.03	0.03	0	0
ENSG00000227018	0	0	0	0	0	0	0	0	0	0.02	0	0.02
ENSG00000227019	0	0	0	0	0	0	0	0	0	0	0	0
