# Expression Atlas
# Query: Genes matching: 'default query', specifically expressed above the expression level cutoff: 0 FPKM in experiment E-MTAB-4101
# Selected columns: 6 (all)
# Timestamp: Wed, 06-Sep-2017 12:44:20
Gene ID	Gene Name	F-36P	HEL9217	K562	KU812	MEG01	UT-7
ENSG00000185475	TMEM179B	9.0	10.0	18.0	22.0	30.0	10.0
ENSG00000185477	GPRIN3		0.1		0.1	0.2	
ENSG00000185480	PARPBP	5.0	5.0	6.0	5.0	7.0	4.0
ENSG00000185482	STAC3	4.0	10.0	2.0	0.8	1.0	4.0
ENSG00000185483	ROR1		0.1		0.3	0.1	
ENSG00000185485	SDHAP1	1.0	1.0	2.0	0.5	0.8	1.0
ENSG00000185495	AC138393.1	1.0	0.4	2.0	0.3	0.1	0.2
ENSG00000185499	MUC1	0.3	0.7	10.0	17.0	1.0	20.0
ENSG00000185504	FAAP100	8.0	7.0	9.0	13.0	11.0	9.0
ENSG00000185507	IRF7	4.0	5.0	2.0	3.0	2.0	2.0
ENSG00000185513	L3MBTL1	0.5	0.3	0.2	0.1		1.0
ENSG00000185515	BRCC3	6.0	7.0	14.0	6.0	7.0	11.0
ENSG00000185518	SV2B			0.1	0.2		0.3
ENSG00000185519	FAM131C		0.2	0.1		0.2	
ENSG00000185522	LMNTD2	0.2	0.1	1.0	0.2	0.1	0.3
ENSG00000185523	SPATA45	0.1	0.1			0.1	0.1
ENSG00000185527	PDE6G	2.0	5.0	0.1	2.0	0.1	9.0
ENSG00000185532	PRKG1	0.1	2.0			1.0	0.3
ENSG00000185551	NR2F2	0.7	22.0	40.0	0.3	26.0	11.0
ENSG00000185559	DLK1		6.0	46.0	0.5		
ENSG00000185561	TLCD2	0.1	0.4	3.0	0.1	0.1	0.2
ENSG00000185565	LSAMP		0.1			0.1	
ENSG00000185591	SP1	14.0	20.0	25.0	16.0	10.0	22.0
ENSG00000185596	WASH3P	7.0	2.0	5.0	4.0	3.0	4.0
ENSG00000185607	ACTBP7						0.1
ENSG00000185608	MRPL40	13.0	8.0	73.0	10.0	12.0	14.0
ENSG00000185610	DBX2		0.1				
ENSG00000185614	FAM212A	7.0	31.0	4.0	7.0	14.0	4.0
ENSG00000185615	PDIA2	4.0			8.0	0.1	0.5
ENSG00000185619	PCGF3	4.0	5.0	6.0	5.0	4.0	4.0
ENSG00000185621	LMLN	0.1	0.4	4.0	1.0	1.0	1.0
ENSG00000185624	P4HB	208.0	84.0	159.0	132.0	164.0	114.0
ENSG00000185627	PSMD13	30.0	19.0	33.0	34.0	28.0	17.0
ENSG00000185630	PBX1		10.0		2.0		
ENSG00000185631	AC017079.1		0.1	0.1			
ENSG00000185633	NDUFA4L2	0.7	1.0	2.0	0.2	0.2	2.0
ENSG00000185634	SHC4	0.1	0.2	0.3	0.2		0.7
ENSG00000185640	KRT79		0.1	0.2	0.9		0.7
ENSG00000185641	AC034236.1	49.0	104.0	39.0	69.0	42.0	37.0
ENSG00000185650	ZFP36L1	13.0	10.0	11.0	25.0	11.0	11.0
ENSG00000185651	UBE2L3	63.0	30.0	144.0	27.0	48.0	31.0
ENSG00000185658	BRWD1	13.0	10.0	5.0	5.0	4.0	6.0
ENSG00000185664	PMEL	0.8	0.2	0.3	0.1	0.1	0.2
ENSG00000185666	SYN3	0.1	0.4				0.1
ENSG00000185668	POU3F1						0.2
ENSG00000185669	SNAI3	5.0	2.0	0.5	1.0	0.3	0.7
ENSG00000185670	ZBTB3	1.0	0.8	1.0	3.0	1.0	2.0
ENSG00000185674	LYG2	0.1		0.4			0.1
ENSG00000185681	MORN5						0.1
ENSG00000185684	EP400NL	1.0	0.9	1.0	0.5	0.6	0.9
ENSG00000185686	PRAME	24.0	18.0	369.0		27.0	6.0
ENSG00000185689	C6orf201	0.1			0.1	0.1	
ENSG00000185697	MYBL1	0.8	0.4	0.2	0.1	0.4	0.2
ENSG00000185710	SMG1P4	0.2		0.1			0.2
ENSG00000185716	C16orf52	2.0	2.0	3.0	1.0	2.0	1.0
ENSG00000185721	DRG1	41.0	41.0	31.0	31.0	34.0	37.0
ENSG00000185722	ANKFY1	3.0	4.0	3.0	3.0	3.0	5.0
ENSG00000185728	YTHDF3	15.0	21.0	13.0	28.0	20.0	10.0
ENSG00000185730	ZNF696	8.0	6.0	5.0	9.0	4.0	7.0
ENSG00000185736	ADARB2					0.1	
ENSG00000185737	NRG3	0.6					
ENSG00000185739	SRL	2.0	0.1				0.6
ENSG00000185745	IFIT1	2.0	0.3		0.3	0.5	0.6
ENSG00000185753	CXorf38	17.0	8.0	3.0	2.0	4.0	4.0
ENSG00000185758	CLDN24		0.1			0.1	
ENSG00000185760	KCNQ5	6.0	10.0	2.0	9.0	9.0	4.0
ENSG00000185761	ADAMTSL5	0.6	1.0	4.0	0.7	0.1	1.0
ENSG00000185774	KCNIP4	0.3	0.2	0.2	0.2	0.2	0.1
ENSG00000185775	SPATA31A6			0.1			0.1
ENSG00000185787	MORF4L1	56.0	44.0	32.0	59.0	62.0	42.0
ENSG00000185798	WDR53	3.0	6.0	9.0	4.0	5.0	8.0
ENSG00000185800	DMWD	4.0	2.0	13.0	6.0	9.0	5.0
ENSG00000185803	SLC52A2	20.0	18.0	23.0	24.0	35.0	35.0
ENSG00000185808	PIGP	3.0	7.0	4.0	2.0	2.0	3.0
ENSG00000185811	IKZF1	11.0	12.0	8.0	21.0	13.0	7.0
ENSG00000185813	PCYT2	6.0	6.0	12.0	14.0	14.0	21.0
ENSG00000185818	NAT8L	2.0	0.5	5.0		8.0	1.0
ENSG00000185825	BCAP31	42.0	40.0	46.0	38.0	59.0	45.0
ENSG00000185829	ARL17A	2.0	3.0	3.0	1.0	2.0	2.0
ENSG00000185834	RPL12P4	2.0	2.0	2.0	3.0	2.0	2.0
ENSG00000185837	HDHD5-AS1				0.2		
ENSG00000185838	GNB1L	2.0	0.9	4.0	0.7	2.0	1.0
ENSG00000185839	AL035411.1	7.0	12.0	11.0	9.0	13.0	6.0
ENSG00000185842	DNAH14	0.7	0.8	1.0	0.5	0.6	0.6
ENSG00000185847	LINC01405						1.0
ENSG00000185862	EVI2B	0.4	0.8	3.0	0.2	1.0	
ENSG00000185864	NPIPB4	0.6	1.0	1.0	0.7	2.0	0.5
ENSG00000185869	ZNF829	1.0	0.5	0.1	0.4		3.0
ENSG00000185873	TMPRSS11B						0.5
ENSG00000185875	THNSL1	5.0	7.0	4.0	4.0	3.0	6.0
ENSG00000185880	TRIM69	2.0	4.0	2.0	0.5	0.9	0.8
ENSG00000185883	ATP6V0C	16.0	10.0	19.0	10.0	17.0	15.0
ENSG00000185885	IFITM1	36.0	47.0	272.0	2.0	33.0	57.0
ENSG00000185888	PRSS38			0.1			
ENSG00000185896	LAMP1	16.0	27.0	16.0	36.0	44.0	23.0
ENSG00000185899	TAS2R60			0.4		0.1	
ENSG00000185900	POMK	2.0	4.0	1.0	6.0	3.0	2.0
ENSG00000185904	LINC00839	9.0	14.0	0.6	1.0	12.0	10.0
ENSG00000185905	C16orf54	0.7	12.0		4.0	9.0	0.1
ENSG00000185909	KLHDC8B	18.0	33.0	47.0	11.0	16.0	25.0
ENSG00000185917	SETD4	2.0	2.0	2.0	1.0	2.0	2.0
ENSG00000185920	PTCH1	0.9		2.0			1.0
ENSG00000185924	RTN4RL1			0.1		0.5	
ENSG00000185946	RNPC3	3.0	2.0	2.0	2.0	2.0	2.0
ENSG00000185947	ZNF267	2.0	5.0	7.0	3.0	4.0	4.0
ENSG00000185950	IRS2	9.0	2.0	4.0	7.0	1.0	3.0
ENSG00000185955	C7orf61	0.6	0.8	0.1	0.1	0.2	0.8
ENSG00000185963	BICD2	4.0	8.0	6.0	5.0	9.0	3.0
ENSG00000185972	CCIN	0.1					
ENSG00000185973	TMLHE	5.0	3.0	7.0	4.0	3.0	7.0
ENSG00000185986	SDHAP3	0.2	1.0	1.0	0.1	0.1	0.4
ENSG00000185989	RASA3	6.0	20.0	15.0	21.0	22.0	12.0
ENSG00000186001	LRCH3	2.0	3.0	5.0	2.0	5.0	2.0
ENSG00000186007	LEMD1			0.7			
ENSG00000186010	NDUFA13	14.0	5.0	12.0	12.0	16.0	7.0
ENSG00000186017	ZNF566	3.0	3.0	2.0	4.0	3.0	3.0
ENSG00000186019	AC021092.1	0.3	0.1		0.2	0.1	4.0
ENSG00000186020	ZNF529	3.0	4.0	2.0	3.0	3.0	2.0
ENSG00000186026	ZNF284	0.4	1.0	0.1	0.7	0.2	0.5
ENSG00000186047	DLEU7	0.1		0.2			
ENSG00000186049	KRT73			0.1			
ENSG00000186051	TAL2	3.0	0.3	0.9		0.4	
ENSG00000186056	MATN1-AS1		0.2	2.0	0.2	0.1	0.5
ENSG00000186063	AIDA	29.0	28.0	27.0	45.0	24.0	22.0
ENSG00000186073	C15orf41	4.0	4.0	2.0	2.0	2.0	1.0
ENSG00000186074	CD300LF	0.1	8.0		1.0	0.2	
ENSG00000186076	AC012085.1	0.2	0.2	0.1	0.2	0.5	0.2
ENSG00000186086	NBPF6		0.2	1.0	0.1	0.3	
ENSG00000186088	GSAP		0.7	0.1	0.6	0.5	0.2
ENSG00000186094	AGBL4						0.1
ENSG00000186104	CYP2R1	5.0	3.0	12.0	3.0	2.0	3.0
ENSG00000186105	LRRC70			0.1	0.1	0.1	0.1
ENSG00000186106	ANKRD46	4.0	12.0	3.0	5.0	4.0	3.0
ENSG00000186111	PIP5K1C	3.0	6.0	10.0	6.0	3.0	3.0
ENSG00000186115	CYP4F2			0.1	0.2		0.1
ENSG00000186118	TEX38						0.1
ENSG00000186130	ZBTB6	5.0	7.0	4.0	6.0	4.0	4.0
ENSG00000186132	C2orf76	3.0	8.0	3.0	3.0	6.0	5.0
ENSG00000186141	POLR3C	21.0	25.0	33.0	20.0	11.0	12.0
ENSG00000186150	UBL4B	2.0	0.5	0.2			0.1
ENSG00000186152	LILRP1			2.0	2.0	0.4	0.1
ENSG00000186153	WWOX	1.0	3.0	3.0	3.0	0.5	2.0
ENSG00000186162	CIDECP	3.0	3.0	9.0	1.0	1.0	4.0
ENSG00000186166	CCDC84	1.0	2.0	0.7	2.0	0.7	0.6
ENSG00000186174	BCL9L	0.3	6.0	4.0	4.0	4.0	1.0
ENSG00000186184	POLR1D	15.0	31.0	11.0	26.0	37.0	11.0
ENSG00000186185	KIF18B	12.0	7.0	9.0	8.0	11.0	13.0
ENSG00000186187	ZNRF1	5.0	10.0	8.0	8.0	6.0	8.0
ENSG00000186190	BPIFB3		0.4				
ENSG00000186191	BPIFB4		0.1				
ENSG00000186193	SAPCD2	18.0	8.0	7.0	10.0	23.0	22.0
ENSG00000186197	EDARADD		4.0	5.0	2.0	1.0	5.0
ENSG00000186204	CYP4F12				0.2		0.1
ENSG00000186222	BLOC1S4	9.0	17.0	17.0	8.0	9.0	7.0
ENSG00000186230	ZNF749	2.0	3.0	2.0	4.0	4.0	3.0
ENSG00000186231	KLHL32	2.0	0.1	0.2	0.2	0.2	0.5
ENSG00000186235	AC016757.1	0.1		3.0	1.0	0.4	0.2
ENSG00000186260	MKL2	0.7	0.9	3.0	2.0	0.4	1.0
ENSG00000186268	OR10D4P		0.2				0.1
ENSG00000186272	ZNF17	0.7	2.0	1.0	3.0	2.0	2.0
ENSG00000186280	KDM4D	0.4	1.0	1.0	0.5	1.0	1.0
ENSG00000186283	TOR3A	26.0	12.0	21.0	13.0	12.0	16.0
ENSG00000186297	GABRA5					0.1	
ENSG00000186298	PPP1CC	45.0	46.0	37.0	28.0	35.0	46.0
ENSG00000186300	ZNF555	0.2	0.6	0.9	0.5	0.2	0.6
ENSG00000186301	MST1P2	0.3	0.1				
ENSG00000186310	NAP1L3	0.4	0.2		1.0	1.0	4.0
ENSG00000186312	CA5BP1	6.0	5.0	7.0	4.0	5.0	7.0
ENSG00000186314	PRELID2	4.0	2.0	3.0	5.0	6.0	3.0
ENSG00000186318	BACE1	2.0	4.0	1.0	1.0	0.8	2.0
ENSG00000186326	RGS9BP	0.5	0.7	0.4	0.9	0.3	3.0
ENSG00000186329	TMEM212	0.8	0.5	0.8	0.4	0.6	0.5
ENSG00000186334	SLC36A3	0.1					
ENSG00000186340	THBS2		0.1	0.1		0.4	
ENSG00000186350	RXRA	0.5	0.1	4.0	7.0	3.0	5.0
ENSG00000186352	ANKRD37	0.5	0.4	0.9	0.6	0.4	0.6
ENSG00000186364	NUDT17	0.8	2.0	4.0	1.0	0.6	4.0
ENSG00000186367	KIAA1024L	0.1		0.1			
ENSG00000186376	ZNF75D	1.0	0.5	2.0	1.0	0.5	2.0
ENSG00000186377	CYP4X1		0.1				
ENSG00000186395	KRT10	4.0	8.0	31.0	2.0	5.0	11.0
ENSG00000186399	GOLGA8R	0.5	3.0		0.5	0.9	0.1
ENSG00000186409	CCDC30	0.1	0.2	0.1	0.1	0.1	0.1
ENSG00000186416	NKRF	7.0	5.0	6.0	6.0	6.0	9.0
ENSG00000186417	GLDN	0.2					
ENSG00000186431	FCAR	0.2	0.2	0.1	0.1	0.1	0.1
ENSG00000186432	KPNA4	9.0	21.0	21.0	14.0	18.0	11.0
ENSG00000186439	TRDN	0.1	0.3	0.2	1.0	1.0	
ENSG00000186446	ZNF501	0.7	0.1	3.0			
ENSG00000186448	ZNF197	3.0	8.0	8.0	4.0	3.0	5.0
ENSG00000186453	FAM228A	0.1					
ENSG00000186462	NAP1L2				0.1		0.2
ENSG00000186466	AQP7P1	0.7					
ENSG00000186468	RPS23	279.0	126.0	131.0	184.0	227.0	263.0
ENSG00000186469	GNG2	0.1	2.0		14.0	14.0	12.0
ENSG00000186470	BTN3A2	5.0	8.0	1.0	4.0	3.0	7.0
ENSG00000186472	PCLO			0.2		0.1	0.1
ENSG00000186480	INSIG1	21.0	15.0	82.0	36.0	19.0	80.0
ENSG00000186481	ANKRD20A5P	0.1	0.1	0.1		0.1	0.4
ENSG00000186496	ZNF396	0.1	0.2	1.0	0.2	0.2	0.1
ENSG00000186501	TMEM222	9.0	12.0	10.0	6.0	9.0	5.0
ENSG00000186510	CLCNKA			0.1			0.1
ENSG00000186517	ARHGAP30	2.0	16.0	0.2	9.0	4.0	
ENSG00000186522	SEPT10		3.0		2.0	0.5	0.5
ENSG00000186523	FAM86B1	0.3	0.4	2.0	0.9	0.6	2.0
ENSG00000186532	SMYD4	2.0	2.0	3.0	2.0	1.0	2.0
ENSG00000186564	FOXD2	0.4	1.0	1.0	0.4	6.0	0.2
ENSG00000186566	GPATCH8	11.0	10.0	10.0	11.0	11.0	8.0
ENSG00000186567	CEACAM19	2.0	0.3	0.2	0.1	0.2	
ENSG00000186575	NF2	8.0	4.0	3.0	6.0	8.0	11.0
ENSG00000186577	SMIM29	6.0	4.0	18.0	3.0	4.0	6.0
ENSG00000186583	SPATC1			0.3			
ENSG00000186591	UBE2H	13.0	5.0	39.0	5.0	7.0	5.0
ENSG00000186594	MIR22HG	0.5	0.4	3.0	4.0	2.0	0.5
ENSG00000186603	HPDL		0.3	0.1	7.0	32.0	1.0
ENSG00000186615	KTN1-AS1	1.0	1.0	2.0	3.0	1.0	0.7
ENSG00000186625	KATNA1	24.0	17.0	24.0	21.0	12.0	25.0
ENSG00000186628	FSD2	0.1					
ENSG00000186635	ARAP1	15.0	14.0	13.0	12.0	9.0	8.0
ENSG00000186638	KIF24	2.0	0.5	3.0	1.0	1.0	2.0
ENSG00000186642	PDE2A		0.1	0.4	0.1	0.1	0.1
ENSG00000186648	CARMIL3		0.1				0.2
ENSG00000186652	PRG2	265.0	9.0	0.5	13.0	0.1	75.0
ENSG00000186654	PRR5	5.0	4.0	2.0	3.0	5.0	2.0
ENSG00000186660	ZFP91	19.0	15.0	21.0	24.0	20.0	14.0
ENSG00000186665	C17orf58	4.0	6.0	15.0	7.0	8.0	10.0
ENSG00000186666	BCDIN3D	1.0	2.0	2.0	1.0	0.9	2.0
ENSG00000186676	EEF1GP1			0.1			
ENSG00000186687	LYRM7	15.0	10.0	16.0	6.0	15.0	10.0
ENSG00000186704	DTX2P1	0.4	0.2	1.0	0.4	0.3	0.2
ENSG00000186710	CFAP73	0.2	0.1		0.1	0.1	0.2
ENSG00000186715	MST1L	0.4					
ENSG00000186716	BCR	10.0	8.0	15.0	5.0	11.0	3.0
ENSG00000186765	FSCN2			0.1		0.1	
ENSG00000186767	SPIN4	25.0	40.0	11.0	23.0	31.0	43.0
ENSG00000186787	SPIN2B	1.0	1.0	3.0	4.0	2.0	7.0
ENSG00000186790	FOXE3					0.1	
ENSG00000186792	HYAL3	9.0	51.0	4.0	14.0	16.0	4.0
ENSG00000186806	VSIG10L	0.8	4.0	3.0	1.0	1.0	3.0
ENSG00000186810	CXCR3				0.7	0.1	1.0
ENSG00000186812	ZNF397	3.0	0.4	3.0	1.0	1.0	3.0
ENSG00000186814	ZSCAN30	2.0	3.0	4.0	0.6	1.0	2.0
ENSG00000186815	TPCN1	19.0	2.0	5.0	5.0	3.0	6.0
ENSG00000186827	TNFRSF4	0.2	0.2		0.1		
ENSG00000186834	HEXIM1	8.0	11.0	10.0	13.0	21.0	9.0
ENSG00000186838	SELENOV			0.1			
ENSG00000186854	TRABD2A	0.1	0.1	0.1		0.1	0.1
ENSG00000186862	PDZD7	0.2				0.1	0.2
ENSG00000186866	POFUT2	4.0	5.0	7.0	4.0	3.0	3.0
ENSG00000186867	QRFPR					1.0	
ENSG00000186868	MAPT	0.1		0.7		0.1	0.7
ENSG00000186871	ERCC6L	3.0	2.0	4.0	5.0	6.0	12.0
ENSG00000186889	TMEM17	1.0	0.6	0.7	0.6	0.4	0.5
ENSG00000186891	TNFRSF18			0.1	0.1		
ENSG00000186897	C1QL4	0.1	0.2	0.1		0.1	0.2
ENSG00000186907	RTN4RL2	4.0	2.0	2.0	0.7	0.5	2.0
ENSG00000186908	ZDHHC17	6.0	6.0	4.0	4.0	3.0	3.0
ENSG00000186918	ZNF395	1.0	8.0	4.0	14.0	6.0	7.0
ENSG00000186919	ZACN		0.1				0.1
ENSG00000186940	CHCHD2P9		0.1	0.1			
ENSG00000186951	PPARA	5.0	3.0	1.0	7.0	2.0	5.0
ENSG00000186952	TMEM232	0.7		0.1			0.1
ENSG00000186960	LINC01551			0.1			
ENSG00000186977	KRTAP19-5			0.1		0.1	
ENSG00000186994	KANK3		0.1			0.1	
ENSG00000186998	EMID1	23.0	19.0	9.0	22.0	4.0	19.0
ENSG00000187010	RHD	12.0	17.0	3.0	8.0	6.0	37.0
ENSG00000187013	C17orf82		0.1				
ENSG00000187017	ESPN	4.0	0.2	0.2	8.0		12.0
ENSG00000187024	PTRH1		0.1			0.1	2.0
ENSG00000187037	GPR141	1.0	3.0			0.8	
ENSG00000187048	CYP4A11						0.1
ENSG00000187049	TMEM216	9.0	4.0	3.0	14.0	6.0	5.0
ENSG00000187051	RPS19BP1	21.0	18.0	16.0	12.0	18.0	11.0
ENSG00000187066	TMEM262	0.2	0.2	0.1	0.2	0.1	
ENSG00000187068	C3orf70		2.0	0.3			
ENSG00000187079	TEAD1	0.1		7.0			3.0
ENSG00000187091	PLCD1	0.2	1.0	9.0	1.0		4.0
ENSG00000187097	ENTPD5	1.0	2.0	3.0	3.0	2.0	1.0
ENSG00000187098	MITF	13.0	2.0	6.0	3.0	3.0	8.0
ENSG00000187105	HEATR4	0.1	0.1				
ENSG00000187109	NAP1L1	79.0	63.0	33.0	25.0	26.0	33.0
ENSG00000187118	CMC1	0.9	2.0	3.0	1.0	2.0	2.0
ENSG00000187122	SLIT1	0.1					0.1
ENSG00000187134	AKR1C1	7.0	0.5	13.0	12.0	0.8	3.0
ENSG00000187140	FOXD3			0.4			
ENSG00000187144	SPATA21	0.4					
ENSG00000187147	RNF220	11.0	16.0	7.0	11.0	10.0	10.0
ENSG00000187164	SHTN1	0.3		5.0		2.0	0.8
ENSG00000187166	H1FNT		0.1				
ENSG00000187172	BAGE2			3.0		0.1	1.0
ENSG00000187186	AL162231.1	0.1		0.6			0.1
ENSG00000187187	ZNF546	1.0	0.8	0.6	1.0	0.7	1.0
ENSG00000187189	TSPYL4	4.0	2.0	6.0	5.0	3.0	9.0
ENSG00000187193	MT1X	0.6	0.9	0.3	9.0	8.0	2.0
ENSG00000187210	GCNT1		3.0		6.0	0.5	3.0
ENSG00000187231	SESTD1	6.0	3.0	0.6	2.0	3.0	0.6
ENSG00000187239	FNBP1	10.0	11.0	8.0	0.8	4.0	0.5
ENSG00000187240	DYNC2H1	0.7	0.4	0.1	0.5	1.0	2.0
ENSG00000187242	KRT12			0.2			
ENSG00000187244	BCAM	0.1	0.2	0.8	0.6	0.3	
ENSG00000187257	RSBN1L	7.0	4.0	8.0	4.0	4.0	6.0
ENSG00000187260	WDR86			0.1	0.4		
ENSG00000187266	EPOR	25.0	15.0	7.0	35.0	7.0	526.0
ENSG00000187288	CIDEC						0.6
ENSG00000187325	TAF9B	20.0	5.0	13.0	6.0	7.0	13.0
ENSG00000187372	PCDHB13			0.1		0.1	
ENSG00000187391	MAGI2		0.1	0.9		0.1	0.1
ENSG00000187446	CHP1	41.0	24.0	29.0	24.0	30.0	21.0
ENSG00000187474	FPR3	3.0	5.0	0.5	1.0	3.0	4.0
ENSG00000187475	HIST1H1T	0.2		1.0		0.1	
ENSG00000187479	C11orf96	0.5	1.0	5.0	1.0	5.0	32.0
ENSG00000187486	KCNJ11	0.6	2.0	1.0	0.2	0.6	0.2
ENSG00000187492	CDHR4	0.1		0.2	0.1		0.1
ENSG00000187513	GJA4	0.1	11.0		2.0	0.3	
ENSG00000187514	PTMA	368.0	504.0	182.0	659.0	837.0	988.0
ENSG00000187522	HSPA14	13.0	15.0	24.0	8.0	22.0	11.0
ENSG00000187531	SIRT7	3.0	2.0	4.0	5.0	6.0	4.0
ENSG00000187534	PRR13P5		0.1	0.2	0.1	0.1	0.1
ENSG00000187535	IFT140	1.0	1.0	2.0	2.0	0.9	1.0
ENSG00000187546	AGMO	0.7		0.1			
ENSG00000187550	SBK2	0.1					
ENSG00000187554	TLR5			0.4	4.0	0.2	0.1
ENSG00000187555	USP7	25.0	22.0	23.0	24.0	32.0	21.0
ENSG00000187566	NHLRC1		0.2		6.0	7.0	2.0
ENSG00000187581	COX8C						0.1
ENSG00000187583	PLEKHN1			0.2			
ENSG00000187595	ZNF385C	0.2	0.5	0.6	0.1		0.3
ENSG00000187600	TMEM247	0.1		2.0			
ENSG00000187601	MAGEH1	9.0	5.0	3.0	2.0	3.0	9.0
ENSG00000187605	TET3	12.0	12.0	9.0	8.0	6.0	10.0
ENSG00000187607	ZNF286A	0.4	1.0	1.0	1.0	0.8	1.0
ENSG00000187608	ISG15	14.0	15.0	6.0	6.0	11.0	6.0
ENSG00000187609	EXD3	1.0	0.4	0.8	0.5	0.4	1.0
ENSG00000187621	TCL6	0.1	0.4	0.1			2.0
ENSG00000187624	C17orf97		0.5	0.1	0.2	0.2	2.0
ENSG00000187626	ZKSCAN4	3.0	4.0	5.0	6.0	2.0	6.0
ENSG00000187630	DHRS4L2	2.0	1.0	3.0	5.0	5.0	4.0
ENSG00000187634	SAMD11			0.7			0.3
ENSG00000187650	VMAC	0.9	1.0	1.0	2.0	0.7	1.0
ENSG00000187653	TMSB4XP8	0.1					
ENSG00000187676	B3GLCT	0.2	2.0	1.0	2.0	2.0	3.0
ENSG00000187678	SPRY4	0.5		30.0	0.3	0.4	
ENSG00000187682	ERAS			0.1			
ENSG00000187686	KRT18P59						0.1
ENSG00000187688	TRPV2	9.0	12.0	42.0	9.0	19.0	8.0
ENSG00000187695	AC112484.1	0.1	0.1	0.1			0.1
ENSG00000187699	C2orf88	11.0	30.0	16.0	5.0	16.0	1.0
ENSG00000187713	TMEM203	29.0	18.0	27.0	18.0	17.0	19.0
ENSG00000187715	KBTBD12	0.1		0.1			
ENSG00000187721	GTF2IP3			0.6		0.1	0.3
ENSG00000187726	DNAJB13	0.1	0.2		0.2	0.1	
ENSG00000187735	TCEA1	107.0	158.0	163.0	107.0	53.0	49.0
ENSG00000187736	NHEJ1	1.0	1.0	0.2	0.5	0.6	0.8
ENSG00000187741	FANCA	4.0	1.0	3.0	2.0	3.0	3.0
ENSG00000187742	SECISBP2	5.0	5.0	5.0	3.0	2.0	4.0
ENSG00000187753	C9orf153	0.1	0.1			0.1	0.1
ENSG00000187762	HSPE1P11				0.1		0.1
ENSG00000187764	SEMA4D	3.0	4.0	0.2	4.0	1.0	3.0
ENSG00000187772	LIN28B	2.0	21.0	33.0			0.9
ENSG00000187773	FAM69C	0.1					
ENSG00000187775	DNAH17	0.1	0.1	0.1	0.1	0.1	
ENSG00000187778	MCRS1	25.0	25.0	16.0	16.0	14.0	21.0
ENSG00000187783	TMEM72				0.5		2.0
ENSG00000187790	FANCM	1.0	0.9	2.0	2.0	2.0	2.0
ENSG00000187792	ZNF70	2.0	1.0	0.9	1.0	1.0	1.0
ENSG00000187796	CARD9	4.0	9.0	4.0	0.1	0.1	
ENSG00000187800	PEAR1	18.0	14.0	5.0	2.0	0.3	6.0
ENSG00000187801	ZFP69B	2.0	1.0	9.0	2.0	1.0	0.8
ENSG00000187808	SOWAHD	0.1	0.1				
ENSG00000187815	ZFP69	3.0	4.0	3.0	2.0	3.0	2.0
ENSG00000187824	TMEM220	0.2	0.4	0.1	0.1	0.2	
ENSG00000187833	C2orf78			0.3			
ENSG00000187837	HIST1H1C	434.0	15.0	569.0	46.0	116.0	25.0
ENSG00000187838	PLSCR3		0.1	0.1	0.2	0.5	0.2
ENSG00000187840	EIF4EBP1	246.0	320.0	155.0	109.0	214.0	84.0
ENSG00000187848	P2RX2			0.4			
ENSG00000187860	CCDC157	0.3	0.1	0.2	0.1	0.2	0.3
ENSG00000187862	TTC24	0.2					
ENSG00000187866	FAM122A	2.0	4.0	6.0	3.0	4.0	4.0
ENSG00000187867	PALM3	2.0		2.0			0.4
ENSG00000187871	GFRAL	0.1					
ENSG00000187893	CXXC1P1	0.2		0.1			0.5
ENSG00000187902	SHISA7	0.1	1.0	0.2	0.1		14.0
ENSG00000187904	AC097382.1	0.3	0.2	0.1	0.3	0.1	0.2
ENSG00000187918	OR51I2			0.1			
ENSG00000187942	LDLRAD2	0.1	0.2		0.3		0.1
ENSG00000187944	C2orf66		2.0		0.1	1.0	0.1
ENSG00000187950	OVCH1		0.5				
ENSG00000187951	ARHGAP11B	4.0	2.0	2.0	2.0	2.0	4.0
ENSG00000187952	HS6ST1P1	0.1	0.1		0.1	0.1	
ENSG00000187953	PMS2CL	2.0	2.0	4.0	1.0	2.0	2.0
ENSG00000187954	CYHR1	5.0	6.0	5.0	4.0	3.0	11.0
ENSG00000187955	COL14A1	0.2		1.0	3.0	0.1	0.1
ENSG00000187961	KLHL17	3.0	2.0	4.0	1.0	2.0	1.0
ENSG00000187980	PLA2G2C		0.1	0.3			
ENSG00000187984	ANKRD19P		0.2	0.1	0.1		
ENSG00000187987	ZSCAN23	0.1	0.3	0.1	0.4	0.2	0.5
ENSG00000187994	RINL	9.0	13.0	4.0	4.0	5.0	3.0
ENSG00000187997	C17orf99	0.1		0.4	0.3		13.0
ENSG00000188000	OR7D2		1.0	0.4			
ENSG00000188002	AC026412.1	0.9	1.0	9.0	2.0	2.0	2.0
ENSG00000188004	C1orf204		0.1		0.1		0.1
ENSG00000188010	MORN2	0.9	2.0	6.0	4.0	5.0	3.0
ENSG00000188013	AC087499.1				0.2	0.1	
ENSG00000188015	S100A3	0.9	0.6		0.2	0.2	12.0
ENSG00000188021	UBQLN2	11.0	5.0	8.0	5.0	6.0	8.0
ENSG00000188026	RILPL1	2.0	0.6	3.0	0.3	0.4	0.3
ENSG00000188029	CTSL3P	0.1		0.1			
ENSG00000188032	C19orf67			0.1			
ENSG00000188033	ZNF490	0.7	0.4	0.5	0.7	0.8	0.5
ENSG00000188037	CLCN1			0.1			
